# Symposium live -> final paragraph map (composed: completeness repair + accessibility pass). Coordinates chapter.index (index 0-based).
# Old = live main 693121e30cde6aeabc2b0682f61b51aa8683735d (original-en e2943777fd54eaaa0888076c5c03a9104bc1b1ffa681a5362ab114e327f797c0, modern-en 7816d1eb6ac9cc6d178c4c123bbeb8ad6daced1f7d7fc8c036f2bded3b8fcce8).
# New = original-en 3521a12d5d5acd6d4ac83f53747192c5ae592f7bf5e965c9c9bff881965495a6 (completeness candidate; unchanged by the accessibility pass) and modern-en a848700fabaa280b3f174534df048cb3db14be5054a11c6e2a7095fb5536b76d (accessibility candidate).
# Column names and op values follow books/wip/symposium-completeness-repair/mapping/paragraph-map.tsv (read by prepare-structural-migration.py). offset_shift_* is 0 everywhere; text changes are given as opcodes in changed-paragraph-ops-live-to-final.json.
old_chapter	old_index	new_chapter	new_index	op	offset_shift_original_en	offset_shift_modern_en	text_changed_original_en	text_changed_modern_en	old_sha256_original_en	new_sha256_original_en	old_sha256_modern_en	new_sha256_modern_en
1	10	1	19	renumber	0	0	none	accessibility	f7fcdc7f5dced5405384d160b514c4b2548ddfab25a35535bb1cc833d280b981	f7fcdc7f5dced5405384d160b514c4b2548ddfab25a35535bb1cc833d280b981	242eb8a67d064167c6f8b867cbb819dd46ba5d9c727a357dbb60c2b0a295f5d7	1417440deab12e945d3bd6da47f2e8fdcc87ea63f851d429f56ba70f0f32e032
1	11	1	20	renumber	0	0	none	accessibility	2b95e8990e0c13f48b34a26ce703f022a4c3a98523b66eaa946718fbead4c151	2b95e8990e0c13f48b34a26ce703f022a4c3a98523b66eaa946718fbead4c151	c36179d1ccdf5867a52a9506fa0b3a5eddf9da15d67ffc0da35fe9d531664867	c1bceb5c20060d7c7720936f8eb420e8f81e3a33b42a3dbf28c1629c2ab735c4
1	12	1	21	renumber	0	0	none	accessibility	1e06c286ec38fc1b0bd8cd3f5ce6a46d4341a730536087d7b529ab6b3c9685a8	1e06c286ec38fc1b0bd8cd3f5ce6a46d4341a730536087d7b529ab6b3c9685a8	1e06c286ec38fc1b0bd8cd3f5ce6a46d4341a730536087d7b529ab6b3c9685a8	21a6b54821d44de7fdbdbab2e09c6d323b4dd2e3983c469f4d902ed16f1362db
1	13	1	22	renumber	0	0	none	accessibility	e0eda5aac31fe652bddda84e047c2ca3c48317a3d86b099a57306d72324adb69	e0eda5aac31fe652bddda84e047c2ca3c48317a3d86b099a57306d72324adb69	62b8f300e418cb0fba19e56099782c550206adba4f64fa91e0acd9a296f75281	55e0a6f73bd885d9aaaee6f9353418b040f825104919549668c84046f949fa82
1	14	1	23	renumber	0	0	none	none	b6e40de1ea5c8f11dff1b358123e6f679b52dea448483d2ea46490ee067b2f29	b6e40de1ea5c8f11dff1b358123e6f679b52dea448483d2ea46490ee067b2f29	b6e40de1ea5c8f11dff1b358123e6f679b52dea448483d2ea46490ee067b2f29	b6e40de1ea5c8f11dff1b358123e6f679b52dea448483d2ea46490ee067b2f29
1	15	1	24	renumber	0	0	none	accessibility	3abf8bb5ed6edc8490066a7adc38197d9572a920b6521440e7a400595a8fa789	3abf8bb5ed6edc8490066a7adc38197d9572a920b6521440e7a400595a8fa789	0e50eac693820081691739a1e9aa8c68fafd384b1a446154f5dcf50f845d2958	a2b51ca55f1a3aa8ea97946457395fab38cec557e9d58e6639266d6d15042f6e
1	16	1	25	renumber	0	0	none	accessibility	71c0e58c577a6072a66edd44242a0bd5e079b3e29d802ed8d407a934478129e9	71c0e58c577a6072a66edd44242a0bd5e079b3e29d802ed8d407a934478129e9	a06e448f8f0997b867a77ba765f1780c10d462bd11be958eea9522002b3875ea	58926c5210f9b611843fca6b25a93167e9285ed6d13a18950664b1da8e5bb7cd
1	17	1	26	renumber	0	0	none	accessibility	cbfd1b01dcb0e000258fcb15a1179a0c417eee269a8a2af40217bd8eeda287f8	cbfd1b01dcb0e000258fcb15a1179a0c417eee269a8a2af40217bd8eeda287f8	41164ee7bde7fbac1a280fc810c0023c61ba471704a6b1a4ec4ef52a725ccda3	c466741c3093e2e5f105ea2f3776e55ad7d768a4e2facf3d6a9f7cbaf48dcf1b
1	18	1	27	renumber	0	0	none	none	8111ccfaf3caa2bffc28e5d4fef2bb96f17f4c6077ceb5dbeaa52aa5ecd6225f	8111ccfaf3caa2bffc28e5d4fef2bb96f17f4c6077ceb5dbeaa52aa5ecd6225f	5b2baf061a5ef8f9cf85ba95ae775dba9b3b779a6ae848689e8b5decc884d224	5b2baf061a5ef8f9cf85ba95ae775dba9b3b779a6ae848689e8b5decc884d224
1	19	1	28	renumber	0	0	none	accessibility	fc06f8d83aede60ed3f00260434236d875b18b24719f47f4cab5752610884fa0	fc06f8d83aede60ed3f00260434236d875b18b24719f47f4cab5752610884fa0	7ff28adb454fa2278c41ef6784407a97c4e952ca94993e27b61aeb83aec43ba1	cb3c8b5821b8722763d3cae31dafe784c755709d5cce81bdbfc50879507d0fee
1	20	1	29	renumber	0	0	none	none	81c8385119a2c5194e31263467b1f6e291d87ce34a86c3149412b6892160a5f4	81c8385119a2c5194e31263467b1f6e291d87ce34a86c3149412b6892160a5f4	4f50d10b6435904adafe7ad31da1851072f0df5d83819520ff1f1e865bb102dd	4f50d10b6435904adafe7ad31da1851072f0df5d83819520ff1f1e865bb102dd
1	21	1	30	renumber	0	0	none	accessibility	91086d92996e7b301dd38b99fcf7d46ec4084003afd8e7b9ab59a4a72d83a73a	91086d92996e7b301dd38b99fcf7d46ec4084003afd8e7b9ab59a4a72d83a73a	583ef356d50cae4a5eb13a27b990b2a615b4c72ab58930370b8087aa92490b46	28621a1cb2f4039ee4841b25e6bd31e290f28c491322f5ee6af682dd8580a10f
1	22	1	31	renumber	0	0	none	none	3971b74cd29e27b2c703a2ca29cd7e5c1f046f623f3a90ff3c7b31701ed6391d	3971b74cd29e27b2c703a2ca29cd7e5c1f046f623f3a90ff3c7b31701ed6391d	8f5457b049973e72aec085f2188102de22793e4a9e0c1ece72866f13643a0e1a	8f5457b049973e72aec085f2188102de22793e4a9e0c1ece72866f13643a0e1a
1	23	1	32	renumber	0	0	none	accessibility	61771ed5f000ca999426c118e1df6769cbd5ed3760fa539ef5a35712f1511d5e	61771ed5f000ca999426c118e1df6769cbd5ed3760fa539ef5a35712f1511d5e	c20e0684d7861a13d8cd5da026cd041a87fc57aad4ae4816354d37b6a1c8f68e	3d6ac53fb0ab81d6be2835a696a1fc51890eb4e9e17466da0f323b78dceab64b
1	24	1	33	renumber	0	0	none	accessibility	abffc65c023640e4fe97568c81d803727828150799f2be453cd71f3927363094	abffc65c023640e4fe97568c81d803727828150799f2be453cd71f3927363094	629de5207781e348c8ab991fbf00ccc00b75d387234bab94b2fc034955231570	2a27df38342277ab8b197e02d42088fdbfc101eb5fa3cde17be248cb00fbce66
1	25	1	34	renumber	0	0	none	accessibility	c9772e4cbb276e0079209fb0781d059acb8c2e9bc771108f2e3d3d5239fd57a8	c9772e4cbb276e0079209fb0781d059acb8c2e9bc771108f2e3d3d5239fd57a8	60302434fdc912e5d166207935f5e18a357bf79fabb8adddc4e082ac5103d11f	31c41c8b41b40a7b0495bda45132acdcdccb90c3af05053bf33290cd5748a71c
1	26	1	35	renumber	0	0	none	accessibility	f859f3ff7dd8a01f5f1f8a79f2949c2d24eb43db370b97eac2b3645f156b46ea	f859f3ff7dd8a01f5f1f8a79f2949c2d24eb43db370b97eac2b3645f156b46ea	7d3443a066c7885d2f22c6e67b4e9ef2dae04bf7822d4e46b32c2c081dd1c6ea	39af697b97dac0858f0ab57b50ec16ce908e99d245606281d979da217beb7831
1	27	1	36	renumber	0	0	none	accessibility	6ab053ad46e6583be1698a356bc3bc22f431418050bf79939cdc57842fd664b1	6ab053ad46e6583be1698a356bc3bc22f431418050bf79939cdc57842fd664b1	50a64f86cbfea2c94d5aa592a8485749e6696d793f278b26d52d59f7d1698bcb	8dd101b70b45c00501325ce22aa30c10a62d6f28d220117124d15749b2639b29
1	28	1	37	renumber	0	0	none	none	d0284e02b7e3170ef0474398e779e46890c8fcffebd1241ebbab80797540b57c	d0284e02b7e3170ef0474398e779e46890c8fcffebd1241ebbab80797540b57c	1f7b54d7e1ebe18cf513a138879b487449751209835b702893b9dd080c7a77a6	1f7b54d7e1ebe18cf513a138879b487449751209835b702893b9dd080c7a77a6
1	29	1	38	renumber	0	0	none	none	3d76230681faacd2dd55b65c6e14d6fffa6f64a8cbf49f2b561cb18e469c2caf	3d76230681faacd2dd55b65c6e14d6fffa6f64a8cbf49f2b561cb18e469c2caf	6e62dd1da345f29cb564bfad15b8ce293634ebbe1dff162668e75f58c0f90be5	6e62dd1da345f29cb564bfad15b8ce293634ebbe1dff162668e75f58c0f90be5
1	30	1	39	renumber	0	0	none	none	fe015d32d35145fe447051a7b5b4e8fc6471d77df3c4a0fc16def90342ef7f70	fe015d32d35145fe447051a7b5b4e8fc6471d77df3c4a0fc16def90342ef7f70	bb15cfebdcceef2474d03bf47a74b759a734eeadda1136b7d9c98ad51c09add3	bb15cfebdcceef2474d03bf47a74b759a734eeadda1136b7d9c98ad51c09add3
1	31	1	40	renumber	0	0	none	accessibility	f8cf08cda86087c7812a537880032cd83d2cb496b7000c40befe52152dffdb66	f8cf08cda86087c7812a537880032cd83d2cb496b7000c40befe52152dffdb66	4d55147aa53986d3571e71708bb507aefc5aec0ef9e737b7522f0cb53f12f6d1	1ea66f73a85deb84ef72803ddb776a585cbbf4d7786bf39444a2babce69c55ac
1	32	1	41	renumber	0	0	none	accessibility	a2caaf8ec85292a2f182482d9c13dd9b1e58762e4820049f0d941a82270932ef	a2caaf8ec85292a2f182482d9c13dd9b1e58762e4820049f0d941a82270932ef	51985dffb80fa32139dcad5a36b12bbab0ff3a22f002536abf651d81e1af3311	3e12e58aff214b2ff4eccf0742a515cc87e3d3e2f17f2a5ca9a4cb03ff0212f5
1	33	1	42	renumber	0	0	none	none	b2007aefaffd90a689a4167809652010faff1a93e43fddb02b4ab5fb354d212d	b2007aefaffd90a689a4167809652010faff1a93e43fddb02b4ab5fb354d212d	b2007aefaffd90a689a4167809652010faff1a93e43fddb02b4ab5fb354d212d	b2007aefaffd90a689a4167809652010faff1a93e43fddb02b4ab5fb354d212d
1	34	1	43	renumber	0	0	none	accessibility	4876b22310cf7c09ee3e974fabf09665ba1efaa93551b8d9040f0e51e6c142c1	4876b22310cf7c09ee3e974fabf09665ba1efaa93551b8d9040f0e51e6c142c1	abdd7f023e4a6671a469f3c5ec4039ad8268f7305fcad0e564cc9623b780cddb	f1923245e4d1e77e5f553b4468d05471e8ad3c9dbce0b584228374fb82238feb
1	35	1	44	renumber	0	0	none	accessibility	9d16b9b2c2bad041c16e5cffd1a5dd026730ecb61897b2c3ab6b1a3b09717792	9d16b9b2c2bad041c16e5cffd1a5dd026730ecb61897b2c3ab6b1a3b09717792	6f7f51bcc670b13a9409792cf552ac7addfba0ef71311113ebd0c2e08370e171	ff14c8b23e654d21b25bb69d6810ee1c42b851cc6452a9ba2f5cf41a26278871
1	36	1	45	renumber	0	0	none	accessibility	83d63f523043386ea031be5782efeaf1ae83049ddb869d312278c4acbda0da07	83d63f523043386ea031be5782efeaf1ae83049ddb869d312278c4acbda0da07	2c24762efc674dd1344b6957bc1f71974f3c2cbac227fc1b69c11aba14a1090e	69675344325073ad05fa22c217089f48b195e75c417b48bf7f27d28b7c9dfb80
1	37	1	46	renumber	0	0	none	accessibility	a72c53f9c8159fff5572feb6a2b49afa69ae6635b8d3eff9e423d452d01ac102	a72c53f9c8159fff5572feb6a2b49afa69ae6635b8d3eff9e423d452d01ac102	c1c0f7d07ff491854ebc71eba3c676d77c513f7b33cdb46494e20eac44233214	d53b9fc636f0548a1f73e19095584796e8b9d4f2b74f829316a3621fd69cbe68
1	38	1	47	renumber	0	0	none	accessibility	fd2c80175f1a192d4c267163a6f44eae0c0add9d1e1b2606563b5146b981bde6	fd2c80175f1a192d4c267163a6f44eae0c0add9d1e1b2606563b5146b981bde6	2d5c5a0942701db606485915d20b53e91786b20caa2de982e5052fe4e71f8026	908bd79cc403b41dd031b006677f5e30cfd03660fc5297be892839378e844f6b
1	39	1	48	renumber	0	0	none	none	7d7ceb1092cf3e356dedbe7b86b6f88b45f3c3b0a4795b84e02f7ddb90698aee	7d7ceb1092cf3e356dedbe7b86b6f88b45f3c3b0a4795b84e02f7ddb90698aee	7d7ceb1092cf3e356dedbe7b86b6f88b45f3c3b0a4795b84e02f7ddb90698aee	7d7ceb1092cf3e356dedbe7b86b6f88b45f3c3b0a4795b84e02f7ddb90698aee
2	0	2	0	keep	0	0	none	accessibility	ed889591b2d0b2ee632dc8eae15caaa8b1adc4b965e0649bf9643e0373721b40	ed889591b2d0b2ee632dc8eae15caaa8b1adc4b965e0649bf9643e0373721b40	0c2873a1b0e7ae7add2fd5832811625fe81e4a857ee57dc9ef197a79c6943349	b029df9dafc32bf2709a77e89625d09c8acb1bca09c400d16508379cd6865eda
2	1	2	1	keep	0	0	none	none	ea28457c6fedb0c676f18cb2b7dc92e1c043518800f617f70f44f6a733b59278	ea28457c6fedb0c676f18cb2b7dc92e1c043518800f617f70f44f6a733b59278	f44a3e77b1f4de26a7ef37bc53bfc2fa4634e4737564ecffaba0063fec10b074	f44a3e77b1f4de26a7ef37bc53bfc2fa4634e4737564ecffaba0063fec10b074
2	2	2	2	keep	0	0	none	accessibility	d2b5e08929323fbadaf06f16dcafe640769ee8328ebd82cd670d49992dd85a97	d2b5e08929323fbadaf06f16dcafe640769ee8328ebd82cd670d49992dd85a97	690b431455c646328572c3ed704eaefc1c656cc65b39ba5540ca05a3542f6621	f8f2716c44a6577aa172236144413c4f0b2224f4dd750f65b7179e005b05106d
2	3	2	3	keep	0	0	none	none	5aa574c6a7b9713b95f583c390fa03c7fbceda101af37cc89ea68cd6c642c0db	5aa574c6a7b9713b95f583c390fa03c7fbceda101af37cc89ea68cd6c642c0db	5aa574c6a7b9713b95f583c390fa03c7fbceda101af37cc89ea68cd6c642c0db	5aa574c6a7b9713b95f583c390fa03c7fbceda101af37cc89ea68cd6c642c0db
2	4	2	4	keep	0	0	none	accessibility	84d8aafbbcc21929ce7cb0ef1fab0373d76324aeb152b9392080f4a8db562781	84d8aafbbcc21929ce7cb0ef1fab0373d76324aeb152b9392080f4a8db562781	d6a0cbd7c0b9f17995ceb4b5153b965dd356a6b8df2705d0204a6afd7dcbe139	01803f9c2acb656101c715309e29a48fcfca4a645017aad66ea68fdc674cc20c
2	5	2	5	keep	0	0	none	accessibility	18637aff838369fadc07d3e534f0bf7f029249ff98358e81a18fb3218936cbf4	18637aff838369fadc07d3e534f0bf7f029249ff98358e81a18fb3218936cbf4	f8da6b01b1676e387979ab281eacf65ef2ada0cdf9b0e87fc808d9a8b539d028	7c92a937a5220a4867129130ddd67c446bb2b5534261cde56b25ed07c43b38f3
2	6	2	6	keep	0	0	none	accessibility	49cef870e4fa42ee9067cefd14eb8767d2a9b590aba4ca044e224834732933f0	49cef870e4fa42ee9067cefd14eb8767d2a9b590aba4ca044e224834732933f0	ae71506467eb3c5eec0237f6f41aa36b93862fdbf6c80c3709c46e8fee0c51f1	4e16d35de4d7e0f1d0f8a44c9df4919f3337a3903b7af2e1f6e8e6c15e544ed1
2	7	2	7	keep	0	0	none	accessibility	92e37703d4390927abef0dea5ebb64cdf3a7c02013b2276e5710723bfcb51002	92e37703d4390927abef0dea5ebb64cdf3a7c02013b2276e5710723bfcb51002	fd9e479f9babe2b115f2e737c7035765cedc56bb927a923cbf13a21f2556ea0d	f5aac3746df98150274657c51f3fb6b60d054a6427967002a4dd56e74effc3cd
3	0	3	0	keep	0	0	none	accessibility	1eb1b5127a701afcf8929b75781339b27fbf0f9dc52184f2fdfffe830f8aa24f	1eb1b5127a701afcf8929b75781339b27fbf0f9dc52184f2fdfffe830f8aa24f	d9ef85e1ca51074a8613275b145f223a76d016d7cbb780063dddafa0ce51d6f8	d324324da9107f65e0eca99cf4dc6927f281f4a4921f90579fd12b554720cbeb
3	1	3	1	keep	0	0	none	accessibility	e56d13e0fa4eaae39e1d58fb1a7c883e6b5cb96e12aa4b6510fed2e0543407ac	e56d13e0fa4eaae39e1d58fb1a7c883e6b5cb96e12aa4b6510fed2e0543407ac	d9924449b7f4684fb703adf8c5740d6ac8762e786722896192bec30beb2a15f4	ffe23b4f47eb6399db3018fc66fe567432a857f452b540089400dcf6ccb333d3
3	2	3	2	keep	0	0	none	accessibility	1f2282974a9cd60f5cd900df501e2a068de95988543ab5b23efff515897b325b	1f2282974a9cd60f5cd900df501e2a068de95988543ab5b23efff515897b325b	57470890fc223f678eba388f86ba0a63015531312ab56fc96fdf8588267243f0	bc6a61805e9dc953ea371126111a636ef8acb98bb165c97657a095ba6d9a96eb
3	3	3	3	keep	0	0	none	c06+accessibility	657faa15e859be0288d696d787bc372c109af0fd01a673b512d6d89099024302	657faa15e859be0288d696d787bc372c109af0fd01a673b512d6d89099024302	800d9f905b820ef9f7509aedbfda0f81bf0b8a8636b490f908ebaab4109a6c0c	157796dd7c7c71aaab89a2c95719a0f4c0354e3ec4d25973d740a39ca5ab3c89
3	4	3	4	keep	0	0	none	none	9ad6b5d376529f010d979ada2dd6fca988072774e9a93e15609507e6e93b5468	9ad6b5d376529f010d979ada2dd6fca988072774e9a93e15609507e6e93b5468	a1180182955f27394f22c920c90abb8a3058480a77335a11f35549bc4508a879	a1180182955f27394f22c920c90abb8a3058480a77335a11f35549bc4508a879
3	5	3	5	keep	0	0	none	accessibility	4730e3ee81ab9bd4df3274ed760a1cbe42877336d9adb42ab032a0bf3501e4d9	4730e3ee81ab9bd4df3274ed760a1cbe42877336d9adb42ab032a0bf3501e4d9	e212310da29213d01ca88974841e4daef3e9df99ded061d3020041691ff5d486	23464fab3e8f685eebcca17e87e06e3c40cf5b8ff5456b9647c04f391cc725cf
3	6	3	6	keep	0	0	none	accessibility	0746568038f74814e7560254eb5dbbef8f775c440922ae549b8a2727604fe6ac	0746568038f74814e7560254eb5dbbef8f775c440922ae549b8a2727604fe6ac	1433d612220522e850c6d24a2ea45f6f3ce82df3d399834bcb367a5b02594656	2fc24761a2eb77b20aba330a2620316b6df8bde6b02f6b5cc361078e835891b6
3	7	3	7	keep	0	0	none	c06+accessibility	2ddd9436c32cfa8bd9fd904b3defa763147ea8154125885660cf881a624b2388	2ddd9436c32cfa8bd9fd904b3defa763147ea8154125885660cf881a624b2388	f3cd77c227ef7c672c6845d18f7798c773ccda4863f7da335d0ba016d3a62103	e4f5e47d82341292b5cc79635fb421db11c04cc5c97d0ac4f543edf3b582af2c
3	8	3	8	keep	0	0	none	c06+accessibility	a45a888f5e2992aefb12e31ed39160ff7a15cdbb11f757aa8e27fa7b92afa110	a45a888f5e2992aefb12e31ed39160ff7a15cdbb11f757aa8e27fa7b92afa110	11ab27fbcf5a9948471d9223d3432f884273c94919398ae38e4c39bae416b52e	aee8acfb0dda1be7d034aee4b12e8096cc25b3dec0f541e8979c67f63e19e79b
3	9	3	9	keep	0	0	none	none	c2217739fd119f1ec850f10c7581538bbef780647bbf2cc7736bdc4aa6c0093c	c2217739fd119f1ec850f10c7581538bbef780647bbf2cc7736bdc4aa6c0093c	1ffbc0fe47225aee05ecc94424873bafb93abd8cfcb92fae400651da75a4c1c2	1ffbc0fe47225aee05ecc94424873bafb93abd8cfcb92fae400651da75a4c1c2
3	10	3	10	keep	0	0	none	accessibility	11de1f288e7583ed089459e764a41d3a804c629a5332fcfadaac855e08bf7fc9	11de1f288e7583ed089459e764a41d3a804c629a5332fcfadaac855e08bf7fc9	1dd2d8d8e08db21ef8d3a086218a48079cbc69e4b538565055d8087422f457f9	977e948544e185ff242f5da65beaacb853b7704d956b547238574995822cd212
3	11	3	11	keep	0	0	none	accessibility	dede779a36052b3117607778e499c33613a9bcfd154a1c4c04cdafadbcb08930	dede779a36052b3117607778e499c33613a9bcfd154a1c4c04cdafadbcb08930	babf64be7300892ddbefa67bba2f578fa22d4c894b7b5ddd92e045b066d1e5ab	23f74657676b1899dbb68be013d94195d3a5e56f5d7700d43690969944a8f6cd
4	0	4	0	keep	0	0	none	accessibility	40a6687949c83ed2352a194170d94e4b819d5180402953634ef5b1a051c99c92	40a6687949c83ed2352a194170d94e4b819d5180402953634ef5b1a051c99c92	b0aa001355c6c64aa9a33ff67c50e4842e060324305d11589aa9dfc22e8c026e	39ae77caba5a83100131ca4d72fc4f645585ab5c8f2da986faf7bc12ddfa9aa0
4	1	4	1	keep	0	0	none	accessibility	810608ea990f17e9fb603503e58104282792e05a4ae3954cf182259d98b7e0ea	810608ea990f17e9fb603503e58104282792e05a4ae3954cf182259d98b7e0ea	000c08186b6ab95faf17428307d82951d33a7606e784305c977daaedb7611b87	c296f4c223ac12e8f79d86af6984ffef20bb14f8931d3089362978144b9e05cf
4	2	4	2	keep	0	0	none	accessibility	7724e7ca0f343be574f79f51cd13dcd865533879aacb471d03372c8ed345750b	7724e7ca0f343be574f79f51cd13dcd865533879aacb471d03372c8ed345750b	ffea78c584f8fc04ba0d5435d91a1f118053f6309d7cfa82204c90ab79931644	3264c5c63c16cb4741df7d050728e527762c29de88c22193ef810e7b933a336d
4	3	4	3	keep	0	0	none	accessibility	0fdf87a3d55ff327cd9bb0fefc46678c5a33c0b5ae6e96e1386cce47b6363b31	0fdf87a3d55ff327cd9bb0fefc46678c5a33c0b5ae6e96e1386cce47b6363b31	8ec207eed4753c872da10bf14520517a08c94ea12aad473696c7f3da3c4ed552	a5313038705a485508825b1d39e1acf08213a59f7224cc4fa97de79a830a7c6b
4	4	4	4	keep	0	0	none	accessibility	ae28aa6b8d70d11374cd8474d96f33cf6e2ef07c8a38cbd0435c1b296134e9c9	ae28aa6b8d70d11374cd8474d96f33cf6e2ef07c8a38cbd0435c1b296134e9c9	0905bd571bcb4bd03f971ddce9d5415f653bada2dfbebfd420d4691c7cc0644a	398f1993d1c783de349ef6cd94ba5770fef973c365e62337c9dd13450d9dc765
4	5	4	5	keep	0	0	none	accessibility	820822b9acfcaa415cd38ea1e4ecd5968f8f3193b91065f125102349a4444b0a	820822b9acfcaa415cd38ea1e4ecd5968f8f3193b91065f125102349a4444b0a	bf8c87a38323efe1bff7f89d1824a1e0c3b973e3b6dff0605a5b98447213c803	9cb66b2bbac01837d608ea3e51c59127c154f6e6adb38c731f96ae8bf52be502
4	6	4	6	keep	0	0	none	accessibility	6d78e223655e903e21e334406295f4f6b50c533d8393ea0deb038389f2161ce2	6d78e223655e903e21e334406295f4f6b50c533d8393ea0deb038389f2161ce2	517265ec25edb42ff469b88030aef5844348f5a9db97aeeebb48eb5ccc15a1bf	ea8002efb26fe08073406793910c98e537f130e73d4cdda876515bddbcb4c0ec
4	7	4	7	keep	0	0	none	accessibility	027757cf4f70f262525b947114e1e81dbfd678ae7a69b15ddf9a78d056704851	027757cf4f70f262525b947114e1e81dbfd678ae7a69b15ddf9a78d056704851	e14987ac00916e9b7d39a8fbde96c81aacef0f1cddea3db25d309a869710b657	b14c06f40b85af19415f8233c9bacbf4de406be5b4f815ed8fe9d433ce48dbd8
4	8	4	8	keep	0	0	none	accessibility	9c84d8c05775a0438277f6d2df3372c0d91884c0a0bc0ec383f4f05ac9f8cab2	9c84d8c05775a0438277f6d2df3372c0d91884c0a0bc0ec383f4f05ac9f8cab2	8938b9db0ebf67f16cd14f40a12b1ddc22bdb2ebae05ca47de69ebdda503d14e	28daad90495698cdb2c50f5c34617079c1d7c7b383403e2d518872103d9bce49
4	9	4	9	keep	0	0	none	accessibility	26e72c4bcd4efd3884bf53cfd2062e7e151b1e7b7bc7839ca28b568590e42d48	26e72c4bcd4efd3884bf53cfd2062e7e151b1e7b7bc7839ca28b568590e42d48	cdf0fe70aaf17e6bd2209c322d90e07f84a04e35f634491f27686d6b6db9ea29	af95a868573d92208129a5b3ac111717fa6552e76dbd2518f67ca2a3bc9133ee
5	0	5	0	keep	0	0	none	accessibility	4da5420911a2ee53ff6e883e8b72008cc7e6dd08bb1fea517c4e91474045d4af	4da5420911a2ee53ff6e883e8b72008cc7e6dd08bb1fea517c4e91474045d4af	747fecb8c27ed430930e69b0c248fb3f6c1b4be584b0bc40758385e5d146672e	a80ed12c323fb2f8bf1bd3eb3e459e74e7e187e74fcc16ae37bd3b09e0b9c161
5	1	5	1	keep	0	0	none	accessibility	98416ba355f1fdd821b32c805fe68f823b7f70488ad030ef4623ae0016761fde	98416ba355f1fdd821b32c805fe68f823b7f70488ad030ef4623ae0016761fde	e9b2672047e448e5e0e07e7e0f58467886cb3d6ee2c571e936e511c448fdddc4	96692674d5fd98b554d0aab25ab010f5cf188f17f2e5d9c077c843b03ec6131e
5	2	5	2	keep	0	0	none	accessibility	566e6851e9fd38893610cc927e5528f16acc199553713a55c69b6ace1a0deaf5	566e6851e9fd38893610cc927e5528f16acc199553713a55c69b6ace1a0deaf5	a0081ac32e7e75bd48ed38eeccef3956253c1b6d78c12bacc193db6cc82db719	9ab11635a67d6a92bada2a5738ed2a7ecd352506b050c07a0780bfeb12a0c4e2
5	3	5	3	keep	0	0	none	accessibility	66f562e9e6eb3aff5b7d6de5c061a030b594b02a332869b6303345be289e3749	66f562e9e6eb3aff5b7d6de5c061a030b594b02a332869b6303345be289e3749	d5ce98acc7da786fc869e7843131e75967eb8b3c26ab5dada010827aa4e7a95d	e7bb6c1d60a47122ec0527611a7f41b3f931291d700cba39719e89a296f28cd2
5	4	5	4	keep	0	0	none	accessibility	398395b1541e1a75456f5122f882e99fbe9d9c322350b84c4284cb4c70fe7923	398395b1541e1a75456f5122f882e99fbe9d9c322350b84c4284cb4c70fe7923	38c2e4342acd548cb39e76f4f515b1d6c312d6cc03f56514ab65f0d02d89c716	81cd48fa3cb59d624a80f3aa979fb630b949cfd5ec10fa0d8b83ed6f21c6d15e
5	5	5	5	keep	0	0	none	accessibility	63a9d3618e2919b871659a576b9a38a64caf7ec9766fa1620a9d3a4c859fffa0	63a9d3618e2919b871659a576b9a38a64caf7ec9766fa1620a9d3a4c859fffa0	c0aa299c60607932c8be9c8e515a10240925168d931ddffe25f98bb13c5bfd83	3d7195c99f3cdb8e1709610495d01d3594fbcefe9534a6f4e73ceaba9cafaaee
5	6	5	6	keep	0	0	none	accessibility	bb69898e49844047981ed300200b03306d23f49fe8c44bb4e7e2fc3293bd52f3	bb69898e49844047981ed300200b03306d23f49fe8c44bb4e7e2fc3293bd52f3	d095e531b490b06e71e7b1647cd3b736f7db9a2f57bf7a1f10ba149f767e44a8	4368c1db240b2154d3a35ea58c60f4975acabf89138327a0410eff67e28a698c
5	7	5	7	keep	0	0	none	accessibility	ae0250d4d6f1c8fc7f287a694ca21b43bafb6f3ec773544dece83b2f0f7e4ef3	ae0250d4d6f1c8fc7f287a694ca21b43bafb6f3ec773544dece83b2f0f7e4ef3	d5ace0843377b14d49cc89d0afbf2952a898132ec16bab7322c9faf023db355d	c20489147f9c215aae13492b200c3c8bb1ad82040bf2e6954d463b31f241be99
5	8	5	8	keep	0	0	none	accessibility	16a8cdafc8084f8be24331d74a112bf326c2d7a3aca62954e5a1ba06d90b770e	16a8cdafc8084f8be24331d74a112bf326c2d7a3aca62954e5a1ba06d90b770e	69ba7d300fc7c1bcb1f2c211eaf9227e3ea8ad30dba97841ea341f08ec12cf0c	987f65249dca61c5f52e67895d720b9ed7c133df60c10d92fe7d7e97cecb3c11
5	9	5	9	keep	0	0	none	accessibility	600e041f964f64aab1b3265013d57ccb2e9d864e9f3b9d944707592897e311eb	600e041f964f64aab1b3265013d57ccb2e9d864e9f3b9d944707592897e311eb	8c8efc418122802860a3c820a3fc23128406dfc3b77f072265c0da6c7aeee445	4543a5ea49735bf3c3691e0bd5193d3af2e1c2f7520f9d50416ecad864f96ec2
